"id","index","m","H_init","rho_init","H_opt","rho_opt","value","counts","convergence","message","time_Min"
334,".FCHI",102,0.5,1.5,0.022011952188346,2.28958743457708,-1.02576336822689,"31;31",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",134.05905
335,".FCHI",102,0.5,2.5,0.022011952566077,2.28958741945252,-1.02576336821793,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",110.778916666667
336,".FCHI",102,0.5,3.5,0.0211574687088687,2.3339950640961,-1.02577473913206,"73;73",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",270.323083333333
337,".FCHI",102,0.6,0.5,0.0219701443397208,2.29104187082382,-1.0257642254384,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",186.0113
338,".FCHI",102,0.6,1.5,0.0220119442395233,2.28958782784903,-1.0257633684062,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",165.177166666666
339,".FCHI",102,0.6,2.5,0.0219830191832967,2.29065130065373,-1.02576398705355,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",191.654116666667
340,".FCHI",102,0.6,3.5,0.0220172625594173,2.28915348219435,-1.02576324417288,"64;64",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",238.505533333333
341,".FCHI",102,0.7,0.5,0.0220120488102296,2.2895823475862,-1.02576336605006,"32;32",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",142.987716666667
342,".FCHI",102,0.7,1.5,0.02172779945053,2.30116300706977,-1.02576762228071,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",182.3328
343,".FCHI",102,0.7,2.5,0.0220119537129259,2.28958735961745,-1.02576336819259,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",204.571516666667
344,".FCHI",102,0.7,3.5,0.0219957516780202,2.29023842849379,-1.0257637261839,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",261.538683333333
345,".FCHI",102,0.8,0.5,0.0220053048285446,2.28990494135861,-1.02576351748017,"70;70",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",261.955016666667
346,".FCHI",102,0.8,1.5,0.021914755401087,2.29218979747528,-1.02576463953485,"60;60",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.258583333333
347,".FCHI",102,0.8,2.5,0.0220031250290955,2.28998376773409,-1.02576356591269,"92;92",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",322.736816666667
348,".FCHI",102,0.8,3.5,0.0220118702375021,2.28956713321136,-1.02576336998598,"80;80",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",284.276316666667
349,".FCHI",102,0.9,0.5,0.0219623834900566,2.28964362954058,-1.0257635481007,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",168.814
350,".FCHI",102,0.9,1.5,0.022007386513256,2.28979599658758,-1.02576347080064,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.784666666667
351,".FCHI",102,0.9,2.5,0.0220116808717788,2.2895994819476,-1.02576337433939,"68;68",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",253.336583333333
352,".FCHI",102,0.9,3.5,0.0220113386589019,2.28952601093068,-1.02576338076206,"74;74",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",273.21525
353,".FTMIB",102,0.01,0.5,0.99,4.30586788272317,-0.508836171571746,"11;11",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",45.96515
354,".FTMIB",102,0.01,1.5,0.0294428980621855,2.00703975740113,-1.01862129668319,"55;55",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",225.625783333333
355,".FTMIB",102,0.01,2.5,0.0190802139212328,2.50224113326664,-1.01735114008117,"26;26",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",123.483
356,".FTMIB",102,0.01,3.5,0.0100487513844131,3.49999921065043,-1.01007928932046,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",111.4571
357,".FTMIB",102,0.05,0.5,0.99,4.30586787728185,-0.50883617157179,"9;9",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",42.0034666666669
358,".FTMIB",102,0.05,1.5,0.029442881197971,2.00703941772553,-1.01862129684469,"26;26",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",113.616016666667
359,".FTMIB",102,0.05,2.5,0.0294426918464259,2.00704699233551,-1.01862129865086,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",159.66195
360,".FTMIB",102,0.05,3.5,0.0291707994751468,2.01703400461242,-1.01862309076716,"42;42",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",178.105033333334
361,".FTMIB",102,0.1,0.5,0.0294425894317194,2.00704397157573,-1.01862129962102,"65;65",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",252.271166666667
362,".FTMIB",102,0.1,1.5,0.0294428953054647,2.00703974394377,-1.01862129671062,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",155.44605
363,".FTMIB",102,0.1,2.5,0.0293113718555468,2.01166265156254,-1.0186223929556,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",188.440266666667
364,".FTMIB",102,0.1,3.5,0.0113986836637679,3.27871246406988,-1.01203511880242,"52;52",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",225.917383333333
365,".FTMIB",102,0.2,0.5,0.0294428995431507,2.00703970963595,-1.0186212966691,"32;32",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",138.8224
366,".FTMIB",102,0.2,1.5,0.0294421334054937,2.00706040591476,-1.01862130396988,"64;64",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",251.590333333333
367,".FTMIB",102,0.2,2.5,0.0289088437762999,2.02393069709213,-1.01862383934827,"35;35",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",153.312083333333
368,".FTMIB",102,0.2,3.5,0.0116734795278482,3.23261117269563,-1.01242586475024,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.167666666667
369,".FTMIB",102,0.3,0.5,0.0294426792439553,2.00704629229286,-1.01862129877092,"30;30",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",136.54385
370,".FTMIB",102,0.3,1.5,0.0294424992579668,2.00679688853037,-1.01862128756784,"24;24",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",106.474
371,".FTMIB",102,0.3,2.5,0.0294412821192177,2.00706229005,-1.01862131189656,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",208.240566666667
372,".FTMIB",102,0.3,3.5,0.0292062274593782,2.01311155771356,-1.01862248061683,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",169.465333333333
373,".FTMIB",102,0.4,0.5,0.0294422719259985,2.0070479725779,-1.01862130262458,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",109.88455
374,".FTMIB",102,0.4,1.5,0.0294429088719346,2.00703936974589,-1.01862129658039,"27;27",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",118.177216666667
375,".FTMIB",102,0.4,2.5,0.0289403343532386,2.02377006092928,-1.01862398121258,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",233.616866666666
376,".FTMIB",102,0.4,3.5,0.0290878134154774,2.01752785927087,-1.0186233038472,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",190.884166666667
377,".FTMIB",102,0.5,0.5,0.0294428663383194,2.00704084805431,-1.01862129698584,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",199.335333333333
378,".FTMIB",102,0.5,1.5,0.0294428988399764,2.0070390869488,-1.0186212966767,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.384016666667
379,".FTMIB",102,0.5,2.5,0.0294864776803426,2.00522039341241,-1.01862083569588,"59;59",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",236.7721
380,".FTMIB",102,0.5,3.5,0.0292012539703908,2.0160249939275,-1.01862292774898,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",177.751916666667
381,".FTMIB",102,0.6,0.5,0.0294732919103223,2.00444987798748,-1.01862049813825,"33;33",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",149.330233333334
382,".FTMIB",102,0.6,1.5,0.0294425138823694,2.00705213510201,-1.01862130034745,"68;68",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",264.0692
383,".FTMIB",102,0.6,2.5,0.0294429004106959,2.00703969362202,-1.01862129666179,"34;34",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",149.76565
384,".FTMIB",102,0.6,3.5,0.0294428933497335,2.00703992270788,-1.01862129672883,"82;82",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",297.640266666667
385,".FTMIB",102,0.7,0.5,0.0294427877071992,2.00703797783347,-1.01862129773179,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",184.743133333333
386,".FTMIB",102,0.7,1.5,0.0294442608694026,2.00697451531361,-1.01862128358842,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",200.067383333333
387,".FTMIB",102,0.7,2.5,0.0294420037178405,2.00706047886614,-1.01862130519485,"69;69",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",264.38805
388,".FTMIB",102,0.7,3.5,0.0294428942087784,2.00703977174561,-1.01862129672056,"75;75",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",291.65965
389,".FTMIB",102,0.8,0.5,0.0294429160554625,2.0070391965079,-1.0186212965122,"30;30",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",131.6359
390,".FTMIB",102,0.8,1.5,0.0294428908885391,2.00703857006085,-1.01862129675214,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.19595
391,".FTMIB",102,0.8,2.5,0.0294410408387804,2.00709702058904,-1.01862131437005,"55;55",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",236.191516666667
392,".FTMIB",102,0.8,3.5,0.0290626049085995,2.01820895793175,-1.01862330045217,"62;62",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",242.189283333333
393,".FTMIB",102,0.9,0.5,0.029442898227247,2.0070397172904,-1.01862129668181,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",190.227183333333
394,".FTMIB",102,0.9,1.5,0.0292981860058568,2.01112709650486,-1.01862241023106,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",212.687383333333
395,".FTMIB",102,0.9,2.5,0.0294413097528337,2.00708307085155,-1.01862131180065,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",237.512416666667
396,".FTMIB",102,0.9,3.5,0.0294380380947533,2.00719787364224,-1.01862134285118,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",219.281033333333
397,".FTSE",102,0.01,0.5,0.0106822128960326,3.83780416148338,-0.875129463974626,"91;91",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",319.3468
398,".FTSE",102,0.01,1.5,0.0106822636427742,3.83782976032467,-0.875129453495037,"66;66",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",253.401633333333
399,".FTSE",102,0.01,2.5,0.0252551239112202,2.5049815976346,-0.870670289554785,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",92.3490333333333
400,".FTSE",102,0.01,3.5,0.0106944496187041,3.83113339034363,-0.875125746250119,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.252983333333
401,".FTSE",102,0.05,0.5,0.0106987451004078,3.83482957447421,-0.875126024044009,"81;81",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",296.299583333333
402,".FTSE",102,0.05,1.5,0.0106822592130633,3.83783133744218,-0.875129454415115,"51;51",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",217.625066666667
403,".FTSE",102,0.05,2.5,0.0106799702125612,3.83824007963784,-0.87512993002999,"44;44",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.163533333333
404,".FTSE",102,0.05,3.5,0.0106822352741877,3.83781747752,-0.875129459373923,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",230.23725
405,".FTSE",102,0.1,0.5,0.0106821957128842,3.83784187738131,-0.87512946761212,"69;69",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",260.347016666667
406,".FTSE",102,0.1,1.5,0.0106821060551875,3.83785612120698,-0.875129486243839,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",313.6408
407,".FTSE",102,0.1,2.5,0.0106822770090592,3.83782796874176,-0.875129450717166,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",218.817716666667
408,".FTSE",102,0.1,3.5,0.0106816782364716,3.83779282330986,-0.87512957404377,"69;69",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",266.02335
409,".FTSE",102,0.2,0.5,0.0106821206537883,3.83784427473922,-0.875129483204539,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",218.064733333333
410,".FTSE",102,0.2,1.5,0.0106497790710613,3.84277151462737,-0.875136153755874,"69;69",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",266.820516666667
411,".FTSE",102,0.2,2.5,0.0106822690006592,3.83782846604341,-0.875129452380985,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.4695
412,".FTSE",102,0.2,3.5,0.0147524678283299,3.2645059253078,-0.874098168326539,"19;19",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.9783666666667
413,".FTSE",102,0.3,0.5,0.0106822903811316,3.83782475183349,-0.875129447937433,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",182.754183333333
414,".FTSE",102,0.3,1.5,0.0106822930744215,3.83782447434251,-0.875129447378555,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",165.390716666667
415,".FTSE",102,0.3,2.5,0.0106820445520338,3.83786568787741,-0.875129499024429,"52;52",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",216.460983333333
416,".FTSE",102,0.3,3.5,0.0151050141803387,3.22783932042511,-0.873999597976769,"50;50",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",214.848983333333
417,".FTSE",102,0.4,0.5,0.0106817917314614,3.83790352084197,-0.875129551557679,"60;60",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",249.533083333333
418,".FTSE",102,0.4,1.5,0.0106781801041798,3.83850988686387,-0.875130301797343,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.213616666667
419,".FTSE",102,0.4,2.5,0.0106819022585529,3.83789287554178,-0.875129528594051,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",208.570283333333
420,".FTSE",102,0.4,3.5,0.0106597522555559,3.84103543287132,-0.875134091363989,"48;48",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",224.457916666667
421,".FTSE",102,0.5,0.5,0.0106822732548556,3.8378232691193,-0.875129451496525,"76;76",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",277.543
422,".FTSE",102,0.5,1.5,0.0106822742260907,3.83779753142258,-0.875129451244864,"56;56",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",219.310316666667
423,".FTSE",102,0.5,2.5,0.0105033781291106,3.86931529988716,-0.875166162234957,"41;41",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.498316666667
424,".FTSE",102,0.5,3.5,0.0175351007304538,2.99635561954151,-0.873260807183007,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",91.4035166666668
425,".FTSE",102,0.6,0.5,0.0107075015291678,3.83097900200365,-0.875123870568573,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",200.547716666667
426,".FTSE",102,0.6,1.5,0.0106822945999434,3.83782443398392,-0.875129447061308,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",212.136516666667
427,".FTSE",102,0.6,2.5,0.0106816530487996,3.83794155499873,-0.875129580379796,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",228.383233333333
428,".FTSE",102,0.6,3.5,0.0105696417698472,3.85084319257446,-0.875149935996073,"69;69",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",256.784283333333
429,".FTSE",102,0.7,0.5,0.0106821453518682,3.83784672513478,-0.875129478076915,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",211.604633333333
430,".FTSE",102,0.7,1.5,0.0106823529210411,3.83772929157246,-0.875129434539779,"83;83",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",297.1425
431,".FTSE",102,0.7,2.5,0.0106126791067343,3.8475275761353,-0.875143458438655,"54;54",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",213.261333333333
432,".FTSE",102,0.7,3.5,0.0109011084816781,3.77488211181152,-0.875047062368205,"73;73",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",264.075033333333
433,".FTSE",102,0.8,0.5,0.0108002210368091,3.80734105599181,-0.875099162987176,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",188.668483333333
434,".FTSE",102,0.8,1.5,0.0108221140646134,3.80728909840188,-0.875097962099922,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",266.425216666667
435,".FTSE",102,0.8,2.5,0.0107042037150665,3.82798564912913,-0.875122856798861,"64;64",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",239.060066666667
436,".FTSE",102,0.8,3.5,0.01068223009239,3.83783514858598,-0.875129460466821,"82;82",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",287.973466666667
437,".FTSE",102,0.9,0.5,0.0104644949218361,3.86712572658049,-0.875168817517621,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",189.767033333333
438,".FTSE",102,0.9,1.5,0.0106822838581911,3.83782606530025,-0.875129449293984,"60;60",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",231.69285
439,".FTSE",102,0.9,2.5,0.0106822938988329,3.8378268755163,-0.875129447206671,"57;57",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",221.536783333333
440,".FTSE",102,0.9,3.5,0.010510527166376,3.86316133579906,-0.875163153043324,"92;92",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",316.0217
441,".GDAXI",102,0.01,0.5,0.99,4.64177502719926,-0.452577934133962,"10;10",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",41.3571666666666
442,".GDAXI",102,0.01,1.5,0.0168272299009503,2.68752594658722,-0.998072887883355,"50;50",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",205.4306
443,".GDAXI",102,0.01,2.5,0.0194049673010868,2.50239254451852,-0.997861179091264,"18;18",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",83.3447166666665
444,".GDAXI",102,0.01,3.5,0.0100000000002079,3.49999999999998,-0.997339144022297,"10;10",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",43.7135499999999
445,".GDAXI",102,0.05,0.5,0.99,4.64177498002052,-0.452577934133719,"8;8",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",43.175516666667
446,".GDAXI",102,0.05,1.5,0.0168391729092396,2.68670667295159,-0.998072285798842,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",184.5592
447,".GDAXI",102,0.05,2.5,0.0168391416372998,2.68670921413555,-0.998072287383877,"37;37",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",167.698033333333
448,".GDAXI",102,0.05,3.5,0.0110156671498906,3.3307677830484,-0.997654732814448,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",187.950016666667
449,".GDAXI",102,0.1,0.5,0.0167359977841607,2.68741583594629,-0.998071362226427,"74;74",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",275.33285
450,".GDAXI",102,0.1,1.5,0.0168392349184885,2.68670197253489,-0.998072282654631,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",121.183866666667
451,".GDAXI",102,0.1,2.5,0.0168392353440352,2.68670196444274,-0.998072282633077,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",93.7593499999998
452,".GDAXI",102,0.1,3.5,0.0113476031395067,3.28058346665875,-0.997734933320876,"22;22",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",95.6651833333337
453,".GDAXI",102,0.2,0.5,0.0168392313579072,2.68670217812147,-0.998072282835819,"75;75",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",277.535466666667
454,".GDAXI",102,0.2,1.5,0.0167968036382418,2.68336085826594,-0.998069499673947,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",175.3154
455,".GDAXI",102,0.2,2.5,0.0168387291140824,2.68673430188799,-0.998072308287502,"46;46",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",191.402333333333
456,".GDAXI",102,0.2,3.5,0.0115885847809035,3.23844235113917,-0.997800593657361,"25;25",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",109.387266666667
457,".GDAXI",102,0.3,0.5,0.0168278854146779,2.68744649813708,-0.99807285406719,"42;42",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",177.34805
458,".GDAXI",102,0.3,1.5,0.0168392308651511,2.68670233410597,-0.998072282860131,"33;33",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",143.5534
459,".GDAXI",102,0.3,2.5,0.0168392354692997,2.6867019276488,-0.998072282626306,"28;28",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",121.085966666667
460,".GDAXI",102,0.3,3.5,0.0119692240979253,3.19210597662031,-0.997860316157377,"53;53",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",213.568433333333
461,".GDAXI",102,0.4,0.5,0.0168390941986323,2.68671300451143,-0.998072289788258,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",185.00045
462,".GDAXI",102,0.4,1.5,0.0168332928432752,2.68550774130134,-0.998072279146059,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",166.418883333333
463,".GDAXI",102,0.4,2.5,0.0168305972845765,2.68669429545684,-0.998072668139912,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",156.4
464,".GDAXI",102,0.4,3.5,0.0122704440931183,3.15217265187034,-0.997909292479974,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",90.8758333333331
465,".GDAXI",102,0.5,0.5,0.0168392288522163,2.6867023078802,-0.998072282962143,"47;47",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",195.053366666667
466,".GDAXI",102,0.5,1.5,0.01682905975216,2.68710253350558,-0.998072779970036,"36;36",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",152.695133333333
467,".GDAXI",102,0.5,2.5,0.0168472857839752,2.68558454822898,-0.99807184711118,"39;39",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",170.125666666667
468,".GDAXI",102,0.5,3.5,0.0138462721320098,2.96425329128125,-0.998074031968339,"21;21",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",102.687783333333
469,".GDAXI",102,0.6,0.5,0.0165688313627902,2.70426050222671,-0.998083413982514,"43;43",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",179.937033333333
470,".GDAXI",102,0.6,1.5,0.0168381244381461,2.68677511147731,-0.998072338913234,"40;40",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",172.063
471,".GDAXI",102,0.6,2.5,0.016829615061644,2.6874112604314,-0.998072768884944,"45;45",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",187.568
472,".GDAXI",102,0.6,3.5,0.0168392146450558,2.68670353296609,-0.998072283682229,"67;67",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",248.202466666667
473,".GDAXI",102,0.7,0.5,0.0168392061489705,2.68670428019288,-0.998072284113016,"53;53",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",213.067183333334
474,".GDAXI",102,0.7,1.5,0.0168392352285367,2.68670194957567,-0.998072282638968,"38;38",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",160.23225
475,".GDAXI",102,0.7,2.5,0.0168392243027684,2.68670271444908,-0.998072283193034,"72;72",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",276.863383333334
476,".GDAXI",102,0.7,3.5,0.0168348908701826,2.68684379544275,-0.998072498330686,"96;96",52,"ERROR: ABNORMAL_TERMINATION_IN_LNSRCH",328.564733333333
477,".GDAXI",102,0.8,0.5,0.0168393279368996,2.68669841686618,-0.99807227793671,"30;30",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",136.669566666667
478,".GDAXI",102,0.8,1.5,0.0168358419099099,2.68641617191501,-0.998072420992582,"49;49",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",199.346516666667
479,".GDAXI",102,0.8,2.5,0.0168391489833915,2.68670916849387,-0.998072287011157,"57;57",0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",225.284133333334
